symbol	ID4.CTRL.T24.A_0700761761	ID4.CTRL.T24.B_0700761771	ID4.CTRL.T24.C_0700761781	ID5.LPS.T24.A_0700761791	ID5.LPS.T24.B_0700761801	ID5.LPS.T24.C_0700761811	ID6.ConA.T24.A_0700761821	ID6.ConA.T24.B_0700761831	ID6.ConA.T24.C_0700761841	ID7.MX1.T24.A_0700761851	ID7.MX1.T24.B_0700761861	ID7.MX1.T24.C_0700761871	ID9.MX3.T24.A_0700761911	ID9.MX3.T24.B_0700761921	ID9.MX3.T24.C_0700761931	ID11.MX5.T24.A_0700761971	ID11.MX5.T24.B_0700761981	ID11.MX5.T24.C_0700761991
TPD52L1	1.58496250072116	0	2	0	0	0	0	1	1	0	0	1	1	1.58496250072116	3.32192809488736	0	0	1
TPD52L2	7.91886323727459	8.19967234483636	8.16992500144231	8.21916852046216	8.04984854945056	7.99435343685886	7.85798099512757	7.90689059560852	7.70735913208088	8.5274770060604	8.4757334309664	8.70043971814109	8.17492568250068	8.2807707701306	8.21916852046216	8.26209484537018	8.4797802640291	8.1548181090521
TPD52L3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TPGS1	0	2	1	1.58496250072116	1.58496250072116	1.58496250072116	1	1	0	0	0	0	0	0	1	2.32192809488736	1	2
TPGS2	6.18982455888002	6.32192809488736	6.4757334309664	6.24792751344359	6.12928301694497	6.53915881110803	7.05528243550119	6.93073733756289	7	5.93073733756289	6.4594316186373	5.88264304936184	6.04439411935845	5.93073733756289	6.2667865406949	6	6.04439411935845	6.02236781302845
TPH1	2.8073549220576	3	4.24792751344359	3.58496250072116	3	4.08746284125034	3.32192809488736	3.58496250072116	3.58496250072116	3.32192809488736	3	2	3.58496250072116	3.16992500144231	3	3.4594316186373	3.32192809488736	3.70043971814109
TPH2	0	1	0	0	1.58496250072116	0	0	0	1	0	0	1	0	0	0	0	0	0
TPI1	8.56985560833095	8.7515440590891	8.42206476617281	8.73131903102506	8.79441586635011	8.8073549220576	9.44294349584873	9.30149619498255	9.34207466799914	7.56985560833095	7.56224242422107	7.89481776330794	7.23840473932508	7.93073733756289	7.8073549220576	8.45121111183233	8.12412131182919	7.8008998999203
TPI1P2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.58496250072116	0	0	0
TPI1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPK1	6.4093909361377	6.10852445677817	6.22881869049588	5.12928301694497	5.28540221886225	5	5.52356195605701	5.12928301694497	5.49185309632967	5.95419631038687	6.08746284125034	5.8073549220576	5.93073733756289	6.08746284125034	5.83289001416474	5.6724253419715	6.10852445677817	5.97727992349992
TPM1	5	4.8073549220576	5.24792751344359	5.4262647547021	5.04439411935845	5.16992500144231	4.16992500144231	4.32192809488736	4.64385618977472	5.55458885167764	5.4262647547021	5.35755200461808	5.20945336562895	4.70043971814109	5.12928301694497	5.04439411935845	4.58496250072116	5.04439411935845
TPM2	4.75488750216347	5.04439411935845	5.16992500144231	4.24792751344359	3.16992500144231	4.08746284125034	0	2	0	4.8073549220576	5.24792751344359	4.85798099512757	5.08746284125034	5.04439411935845	4.8073549220576	4.85798099512757	4.85798099512757	4.39231742277876
TPM3	9.47167521439204	9.37503943134693	9.06877827798541	9.18982455888002	8.90388184573618	9.17741953798924	9.98868468677217	9.54882190845875	10.0967151544885	9.71596199025514	9.35974956032233	9.71938882094208	9.07414146275251	9.63843591399047	9.53332973230583	9.4797802640291	9.13442632022093	9.1006623390052
TPM4	8.01122725542325	8.02236781302845	7.8008998999203	8.12412131182919	7.95419631038687	8.04439411935845	9.0389189892923	8.78135971352466	8.90689059560852	7.83920378809694	7.73470962022584	7.85798099512757	7.48381577726426	7.65105169117893	7.57742882803575	7.7279204545632	7.70735913208088	7.8703647195834
TPMT	6.61470984411521	6.71424551766612	6.28540221886225	5.8073549220576	5.70043971814109	6.02236781302845	5.93073733756289	5.97727992349992	6	6.61470984411521	6.8073549220576	6.49185309632967	6.14974711950468	6.2667865406949	6.18982455888002	6.2667865406949	6.64385618977472	6.2667865406949
TPO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPP1	9.211888294546	9.2045711442492	9.11113567023471	8.89481776330794	8.63299519714296	9.00842862207058	7.16992500144231	6.91886323727459	7.12928301694497	9.07146236255662	9.15734693536284	9.23601419190008	9.14720492494223	9.40087943628218	9.4241662888181	9.35093918154643	9.36413465500805	9.29462074889163
TPP2	8.24317398347295	7.86418614465428	8.13955135239879	8.06069593168755	8.04439411935845	7.74146698640115	8	7.90689059560852	8.07146236255662	8	8.12412131182919	7.71424551766612	8.2336196767597	8.12928301694497	8.27146302790437	8.06608919045777	8.13442632022093	8.08214904135387
TPPP	1.58496250072116	2.58496250072116	0	1.58496250072116	1	1.58496250072116	2	0	0	2	1.58496250072116	1	1	0	1	1.58496250072116	2	0
TPPP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPPP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPR	10.4210128557792	10.2620948453702	10.3376219019925	10.3976746329483	10.4563544151083	10.429406741514	10.4491486453754	10.4584066132365	10.3944626946103	10.047123912114	10.0861362250273	9.88722061546838	10.4008794362822	10.3442959079158	10.3297963382207	10.2021238238305	10.292321632802	10.292321632802
TPRA1	5	4.85798099512757	4.85798099512757	5.39231742277876	5.04439411935845	4.90689059560852	4.90689059560852	5.04439411935845	4.70043971814109	5.28540221886225	5.93073733756289	6	5.4262647547021	5.39231742277876	5.24792751344359	5.49185309632967	5.32192809488736	5.28540221886225
TPRG1	4.52356195605701	4.16992500144231	4.4594316186373	5.12928301694497	5.75488750216347	5	3.90689059560852	4.24792751344359	4.24792751344359	5.24792751344359	5.32192809488736	5.20945336562895	4.90689059560852	4.70043971814109	5.28540221886225	4.70043971814109	4.64385618977472	4.85798099512757
TPRG1L	6.6724253419715	6.79441586635011	6.59991284218713	6.96578428466209	7.13955135239879	6.89481776330794	5.7279204545632	5.90689059560852	6.06608919045777	6.65821148275179	6.89481776330794	7.14974711950468	6.84549005094437	6.70043971814109	6.62935662007961	6.65821148275179	6.58496250072116	6.52356195605701
TPRKB	6.83289001416474	6.71424551766612	6.93073733756289	6.75488750216347	6.71424551766612	6.61470984411521	7.36632221424582	7.60733031374961	7.72109918870718	6.64385618977472	6.8073549220576	6.8073549220576	6.28540221886225	6.7279204545632	6.4262647547021	6.4594316186373	6.91886323727459	6.83289001416474
TPRN	2.58496250072116	3	3	2.32192809488736	2.8073549220576	3	4	2.58496250072116	3.32192809488736	3	3.16992500144231	3.32192809488736	2.8073549220576	2.58496250072116	2.32192809488736	3.16992500144231	1	2
TPRX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRXL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPSAB1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TPSB2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TPSD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPSG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPST1	2.58496250072116	2.58496250072116	2.58496250072116	6.28540221886225	6.22881869049588	6.4093909361377	3.16992500144231	3.70043971814109	3.70043971814109	3.16992500144231	4.08746284125034	1	1.58496250072116	3.70043971814109	3.4594316186373	3.70043971814109	3.32192809488736	3.4594316186373
TPST2	7.15987133677839	7.467605550083	7.32192809488736	7.29462074889163	7.34872815423108	7.21916852046216	6.76818432477693	6.44294349584873	6.78135971352466	6.96578428466209	7.29462074889163	7.23840473932508	7.29462074889163	7.49185309632967	7.18982455888002	7.4594316186373	7.34872815423108	7.11894107272351
TPT1	12.6668897084403	12.5020859039859	12.4199601778479	12.721740054213	12.5020859039859	12.8614746751258	12.2200759709843	12.1153688378202	12.2200759709843	12.6668897084403	12.8614746751258	12.8614746751258	12.1153688378202	12.2778685461768	12.5020859039859	12.8614746751258	12.6668897084403	12.6668897084403
TPT1-AS1	5.35755200461808	5.12928301694497	5.4262647547021	5.35755200461808	5.20945336562895	5.4262647547021	4.08746284125034	3.8073549220576	3.70043971814109	5	5.08746284125034	4.75488750216347	4.64385618977472	4.64385618977472	5.04439411935845	4.39231742277876	5.49185309632967	5.16992500144231
TPTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPTE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TPTE2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TPTE2P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPTEP1	0	0	1	0	0	1.58496250072116	0	0	0	0	0	0	0	0	0	1	1	1
TPX2	1	2.8073549220576	2	3.32192809488736	3.4594316186373	2.58496250072116	6.06608919045777	5.55458885167764	5.7279204545632	2.32192809488736	1	2	2	2.58496250072116	2	2.32192809488736	2.32192809488736	0
TRA2A	9.19229281447077	9.23601419190008	9.4093909361377	9.30606168942834	9.21431912080077	9.36632221424582	9	9.01959072835788	9.04439411935845	9.08214904135387	9.10590850857116	9.15734693536284	9.35974956032233	9.1548181090521	9.14720492494223	9.11634396123747	9.24079133216196	9.11634396123747
TRA2B	10.3782948559119	10.2749604721406	10.3630396302565	10.1085244567782	10.1267044728432	10.1137421660492	10.3409627642517	10.3026389237876	10.3376219019925	10.0674343607565	10.1318569606088	10.0195907283579	10.1661630826461	10.0223678130285	10.3331553503106	10.2877123795494	10.1811522568656	10.2714630279044
TRABD	6.71424551766612	6.83289001416474	6.79441586635011	7.16992500144231	7.4093909361377	7.23840473932508	6.22881869049588	6.61470984411521	6.18982455888002	6.22881869049588	6.58496250072116	6.70043971814109	6.7279204545632	6.6724253419715	6.32192809488736	6.98868468677217	6.59991284218713	6.33985000288462
TRADD	6.02236781302845	5.83289001416474	5.61470984411521	5.83289001416474	5.8073549220576	5.90689059560852	5.95419631038687	6.06608919045777	5.78135971352466	6.2667865406949	6.12928301694497	6.18982455888002	6.06608919045777	6.10852445677817	5.97727992349992	5.97727992349992	5.85798099512757	5.75488750216347
TRAF1	6.83289001416474	6.65821148275179	7.14974711950468	7.48381577726426	7.53915881110803	7.53138146051631	8.99435343685886	8.89178370321831	8.83289001416474	6.75488750216347	7.04439411935845	7.15987133677839	7.13955135239879	6.95419631038687	6.96578428466209	6.8703647195834	6.8703647195834	6.93073733756289
TRAF2	4.52356195605701	4.32192809488736	4.32192809488736	3.8073549220576	3.8073549220576	4	5.39231742277876	5.39231742277876	5.04439411935845	4.58496250072116	3.90689059560852	4.52356195605701	4	4.08746284125034	4.16992500144231	4.64385618977472	5.04439411935845	3.58496250072116
TRAF3	8.23840473932508	8.36632221424582	8.14465824283188	8.08746284125034	7.93663793900257	8.1548181090521	8.38370429247405	8.15987133677839	8.35755200461808	7.8008998999203	8.05528243550119	8.13442632022093	8.3037807481771	8.26209484537018	8.27612440527424	8.52356195605701	8.5274770060604	8.22881869049588
TRAF3IP1	6.6724253419715	6.55458885167764	6.39231742277876	6.6724253419715	7.04439411935845	6.70043971814109	7.29462074889163	7.25738784269265	7.20945336562895	6.53915881110803	6.7279204545632	6.96578428466209	6.82017896241519	7.04439411935845	6.94251450533924	6.74146698640115	6.75488750216347	6.71424551766612
TRAF3IP2	3.70043971814109	3.8073549220576	4.08746284125034	5.8073549220576	5.95419631038687	5.95419631038687	5.70043971814109	5.55458885167764	5.55458885167764	4.16992500144231	3.90689059560852	4.24792751344359	4	3.70043971814109	3.4594316186373	4.16992500144231	3	3.32192809488736
TRAF3IP2-AS1	3.32192809488736	3.32192809488736	3.32192809488736	3.32192809488736	3.8073549220576	3.58496250072116	3.8073549220576	3.70043971814109	3	3.32192809488736	3	3.16992500144231	3	3.16992500144231	3.16992500144231	3.58496250072116	3.58496250072116	3.58496250072116
TRAF3IP3	8.92184093707449	8.95419631038687	9.02790599656988	8.80413102118332	8.73470962022584	8.84862294042934	8.29001884693262	8.09803208296053	8.26209484537018	9.17990909001493	9.08746284125034	9.15228484230658	8.90689059560852	9.01122725542325	9.07414146275251	9.12670447284319	9.20212382383046	9.17741953798924
TRAF4	4.24792751344359	3.4594316186373	3.70043971814109	3.32192809488736	3.70043971814109	4.16992500144231	7.05528243550119	6.71424551766612	6.85798099512757	4.08746284125034	4.08746284125034	4.16992500144231	4.85798099512757	4.95419631038687	5.35755200461808	4.08746284125034	4	4.16992500144231
TRAF5	6.83289001416474	6.64385618977472	7.02236781302845	7.4093909361377	7.32192809488736	7.22881869049588	5.97727992349992	6.06608919045777	6	6.85798099512757	6.8703647195834	6.59991284218713	6.89481776330794	7.02236781302845	7.23840473932508	6.90689059560852	7.20945336562895	6.97727992349992
TRAF6	5.49185309632967	5.08746284125034	5.4262647547021	5.08746284125034	5.28540221886225	5.4262647547021	5.04439411935845	5.24792751344359	5.4262647547021	5.55458885167764	5.04439411935845	5.08746284125034	5.16992500144231	5.08746284125034	4.8073549220576	4.90689059560852	5.08746284125034	4.95419631038687
TRAF7	6.56985560833095	6.89481776330794	7.08746284125034	6.76818432477693	6.82017896241519	6.78135971352466	7.53915881110803	7.54689445988764	7.24792751344359	6.53915881110803	7.17990909001493	7.16992500144231	7.19967234483636	7.04439411935845	6.95419631038687	6.8703647195834	7	7
TRAFD1	6.84549005094437	7.12928301694497	6.84549005094437	6.58496250072116	6.3037807481771	6.4262647547021	6.5077946401987	6.28540221886225	6.58496250072116	7.56224242422107	6.93073733756289	7.40087943628218	6.4093909361377	6.83289001416474	7.14974711950468	7.14974711950468	7.04439411935845	7.03342300153745
TRAIP	2.58496250072116	1.58496250072116	3.16992500144231	3.16992500144231	2.8073549220576	1.58496250072116	4.32192809488736	4.64385618977472	4.32192809488736	2	2	2.32192809488736	2.58496250072116	2	2	2	2.58496250072116	1
TRAK1	6.4262647547021	6.62935662007961	6.22881869049588	6.61470984411521	6.62935662007961	6.68650052718322	5.90689059560852	5.6724253419715	5.88264304936184	6.58496250072116	6.75488750216347	6.16992500144231	6.6724253419715	6.33985000288462	6.56985560833095	6.44294349584873	6.6724253419715	6.6724253419715
TRAK2	7.83289001416474	7.62935662007961	7.34872815423108	7.48381577726426	7.51569983828404	7.55458885167764	7.65105169117893	7.34872815423108	7.57742882803575	7.83920378809694	7.83289001416474	7.90689059560852	7.71424551766612	8.04439411935845	7.96000193206808	7.8073549220576	7.76155123244448	7.97727992349992
TRAM1	9.68999797141945	9.62570884306447	9.54882190845875	9.17741953798924	9.2807707701306	9.19721669311005	9.01680828768655	9.20945336562895	9.31061278165953	9.82813648419411	9.88264304936184	9.82177398197057	9.58871463558226	9.83447104998422	9.73131903102506	9.8376279331714	9.67948009950545	9.68123841177781
TRAM1L1	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	1.58496250072116	0	1
TRAM2	5.85798099512757	5.49185309632967	5.32192809488736	5.61470984411521	5.04439411935845	5.28540221886225	4.58496250072116	3.58496250072116	4	5.04439411935845	4.90689059560852	5.55458885167764	5.35755200461808	5.08746284125034	5.24792751344359	5.49185309632967	5.49185309632967	5.6724253419715
TRANK1	7.77478705960117	7.8703647195834	8.01680828768655	8.21916852046216	8.19967234483636	8.16992500144231	4.70043971814109	5.04439411935845	5.28540221886225	8.74483383749955	7.83289001416474	7.4093909361377	7.98868468677217	7.66533591718518	7.65821148275179	7.49984588708321	7.78135971352466	7.8073549220576
TRAP1	6.06608919045777	6.24792751344359	5.58496250072116	5.70043971814109	5.52356195605701	5.58496250072116	7.7279204545632	7.4594316186373	7.74146698640115	6.02236781302845	6.08746284125034	5.39231742277876	5.78135971352466	6.4262647547021	6.14974711950468	6.08746284125034	5.70043971814109	5.93073733756289
TRAPPC1	5.08746284125034	5.61470984411521	5.52356195605701	5.7279204545632	5.28540221886225	5.52356195605701	5.90689059560852	5.78135971352466	5.58496250072116	5.70043971814109	5.4262647547021	5.88264304936184	5.24792751344359	5.4262647547021	5.35755200461808	5.64385618977472	5.70043971814109	5.24792751344359
TRAPPC10	6.61470984411521	6.59991284218713	6.85798099512757	6.68650052718322	6.83289001416474	6.7279204545632	6.39231742277876	6.35755200461808	6.4594316186373	6.5077946401987	6.6724253419715	6.49185309632967	7.04439411935845	6.53915881110803	6.76818432477693	6.08746284125034	6.55458885167764	6.76818432477693
TRAPPC11	7.11894107272351	7.09803208296053	7.02236781302845	7.04439411935845	7.01122725542325	6.84549005094437	6.10852445677817	6.53915881110803	6.33985000288462	7.11894107272351	6.88264304936184	6.98868468677217	6.8703647195834	6.95419631038687	6.62935662007961	6.70043971814109	6.88264304936184	6.70043971814109
TRAPPC12	5.64385618977472	5.04439411935845	6.06608919045777	5.61470984411521	5.8073549220576	5.49185309632967	5.55458885167764	5.4262647547021	5.4262647547021	5.20945336562895	6.04439411935845	5.39231742277876	5.52356195605701	5.75488750216347	5.58496250072116	5.20945336562895	5.93073733756289	5.58496250072116
TRAPPC2	6.2667865406949	6.52356195605701	6.70043971814109	6.78135971352466	6.4594316186373	6.78135971352466	6.04439411935845	5.83289001416474	5.97727992349992	6.74146698640115	6.64385618977472	6.56985560833095	6.49185309632967	6.4757334309664	6.5077946401987	6.5077946401987	6.49185309632967	6.4594316186373
TRAPPC2L	6.58496250072116	6.97727992349992	6.5077946401987	6.4262647547021	6.16992500144231	6.4757334309664	7.34872815423108	6.97727992349992	7.22881869049588	6.75488750216347	6.98868468677217	7.16992500144231	6.8703647195834	6.97727992349992	6.6724253419715	7.16992500144231	6.94251450533924	7.17990909001493
TRAPPC3	6.4757334309664	6.59991284218713	6.35755200461808	6.4262647547021	6.4262647547021	6.7279204545632	6.94251450533924	6.79441586635011	7.06608919045777	6.55458885167764	6.6724253419715	7.06608919045777	6.06608919045777	6.56985560833095	6.5077946401987	6.59991284218713	6.74146698640115	6.49185309632967
TRAPPC4	7.70043971814109	7.83920378809694	7.96000193206808	7.96578428466209	7.84549005094437	7.90689059560852	8.7714894695006	8.74483383749955	8.7279204545632	7.94836723158468	8.11894107272351	8.21916852046216	7.75488750216347	7.74819284958946	8.01122725542325	8.08746284125034	7.97154355395077	8.03342300153745
TRAPPC5	1	2.58496250072116	2	2.58496250072116	2.32192809488736	1	0	1	0	2.32192809488736	1.58496250072116	1.58496250072116	2.58496250072116	0	1	2.58496250072116	0	2
TRAPPC6A	5.55458885167764	5.75488750216347	5.58496250072116	5.08746284125034	5.24792751344359	5.58496250072116	5.20945336562895	4.58496250072116	4.64385618977472	5.7279204545632	5.75488750216347	6.24792751344359	4.58496250072116	5.64385618977472	5.55458885167764	6.59991284218713	6.08746284125034	6.06608919045777
TRAPPC6B	6.53915881110803	6.78135971352466	6.93073733756289	6.91886323727459	6.90689059560852	6.82017896241519	6.58496250072116	6.37503943134692	6.62935662007961	6.64385618977472	6.4093909361377	6.6724253419715	6.74146698640115	6.78135971352466	6.32192809488736	6.61470984411521	6.56985560833095	6.22881869049588
TRAPPC8	8.45121111183233	8.16992500144231	8.25266543245025	7.98868468677217	7.96000193206808	8.11894107272351	7.45121111183233	7.70735913208088	7.59245703726808	8.10852445677817	8.14974711950468	8.06608919045777	8.16992500144231	8.26209484537018	8.22881869049588	8.16992500144231	7.98299357469431	8.02236781302845
TRAPPC9	3.16992500144231	4.16992500144231	3.70043971814109	4.08746284125034	4	3.4594316186373	3.90689059560852	3.8073549220576	4	4.08746284125034	4	3.32192809488736	4.32192809488736	3.70043971814109	3.58496250072116	4.08746284125034	3.16992500144231	4.24792751344359
TRAT1	7.08746284125034	7.10852445677817	6.68650052718322	6.88264304936184	7.02236781302845	6.76818432477693	6.8703647195834	6.8703647195834	7.15987133677839	7.12928301694497	6.96578428466209	7.07681559705083	6.58496250072116	6.7279204545632	6.7279204545632	6.89481776330794	6.76818432477693	6.61470984411521
TRDMT1	4.8073549220576	4.08746284125034	5	4.90689059560852	4.95419631038687	5.24792751344359	4.70043971814109	5	4.85798099512757	5.39231742277876	4.8073549220576	4.75488750216347	4.8073549220576	4.8073549220576	5.08746284125034	4	5.12928301694497	5.16992500144231
TRDN	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1.58496250072116	0	1	0
TREH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREM1	3.16992500144231	1.58496250072116	2	6.58496250072116	6.18982455888002	6.68650052718322	5	5.20945336562895	5.16992500144231	0	1	1.58496250072116	0	0	0	2	2.58496250072116	2
TREM2	4.32192809488736	4.8073549220576	4.8073549220576	0	0	0	0	0	0	1	2.8073549220576	2	4	4	3.8073549220576	3.58496250072116	4.39231742277876	3.8073549220576
TREML1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TREML2	1	0	0	0	0	0	2.58496250072116	2	0	0	1.58496250072116	0	1	0	0	0	0	0
TREML4	0	2	0	1.58496250072116	2	1	1	0	0	1	0	1.58496250072116	1.58496250072116	0	1	0	0	0
TRERF1	7.51569983828404	7.31288295528436	7.49984588708321	6.90689059560852	7.23840473932508	6.71424551766612	6.56985560833095	6.97727992349992	6.76818432477693	6.85798099512757	7.34872815423108	7.08746284125034	7.86418614465428	7.62935662007961	7.467605550083	7.21916852046216	7.52356195605701	7.65105169117893
TREX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRHDE	2	2	2.58496250072116	1	2	2	1	0	2.32192809488736	2.58496250072116	1	1	2	3.16992500144231	3	2.32192809488736	0	0
TRHR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIAP1	6.95419631038687	7.4093909361377	7.09803208296053	7	6.62935662007961	7.16992500144231	8.25266543245025	7.59245703726808	7.82654848729092	7.27612440527424	7.17990909001493	7.53138146051631	6.62935662007961	6.84549005094437	7.02236781302845	7.4757334309664	7.04439411935845	7.31288295528436
TRIB1	6.4594316186373	6.28540221886225	6.18982455888002	7.49984588708321	7.15987133677839	7.28540221886225	6.8703647195834	6.71424551766612	6.75488750216347	7.11894107272351	6.91886323727459	7.3037807481771	6.10852445677817	6.18982455888002	5.90689059560852	6.4093909361377	6.18982455888002	6.53915881110803
TRIB2	7.54689445988764	7.8703647195834	8.01122725542325	8.25266543245025	8.18982455888002	8.3264294871223	4.90689059560852	5.35755200461808	5	7.82017896241519	7.97154355395077	8.11894107272351	7.78790255939143	7.65105169117893	7.92481250360578	7.93663793900257	7.91288933622996	7.58496250072116
TRIB3	3.90689059560852	4.16992500144231	3.16992500144231	3	3.58496250072116	3.32192809488736	4.39231742277876	5	4.8073549220576	4	3.16992500144231	4	4.16992500144231	3.70043971814109	3.58496250072116	4.24792751344359	4.32192809488736	3.32192809488736
TRIL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM11	7.02236781302845	7.4093909361377	7.16992500144231	7.61470984411521	6.93073733756289	7.72109918870718	7.59245703726808	6.56985560833095	7.11894107272351	7.76155123244448	7.40087943628218	7.63662462054365	6.8073549220576	7.38370429247405	7.4757334309664	7.62205181945638	7.35755200461808	7.45121111183233
TRIM13	6.84549005094437	7.12928301694497	7.27612440527424	7.69348695749933	7.45121111183233	7.53138146051631	7	7.02236781302845	6.70043971814109	6.94251450533924	7.22881869049588	7.12928301694497	7.51569983828404	7.25738784269265	7.33091687811462	7.04439411935845	6.82017896241519	7.04439411935845
TRIM14	7.23840473932508	7.3037807481771	7.52356195605701	7.57742882803575	7.13955135239879	7.18982455888002	6.84549005094437	6.82017896241519	6.64385618977472	8.59991284218713	7.18982455888002	7.31288295528436	7.59245703726808	7.53915881110803	7.27612440527424	7.43462822763672	7.38370429247405	7.4594316186373
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM16	2.8073549220576	3.58496250072116	3.58496250072116	3.4594316186373	3.32192809488736	3.90689059560852	3	3.32192809488736	3.70043971814109	3.32192809488736	3.16992500144231	3	3.58496250072116	3.58496250072116	3.70043971814109	3	3.16992500144231	3.32192809488736
TRIM16L	2.8073549220576	2.8073549220576	2.58496250072116	1.58496250072116	2.8073549220576	2.32192809488736	2.32192809488736	2.58496250072116	2	1	2	2.32192809488736	2	0	2.58496250072116	2.58496250072116	2	2
TRIM17	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
TRIM2	4	3.58496250072116	3.58496250072116	3	2	3	2.58496250072116	2.58496250072116	2	3	2.32192809488736	3.16992500144231	3.70043971814109	2.8073549220576	3.8073549220576	3.4594316186373	3.4594316186373	4.16992500144231
TRIM21	7.06608919045777	7.22881869049588	7.54689445988764	7	7.20945336562895	7.10852445677817	7.10852445677817	7.467605550083	7.24792751344359	7.94251450533924	7.4178525148859	7.43462822763672	7.43462822763672	7.12928301694497	7.04439411935845	7.04439411935845	7.05528243550119	7.09803208296053
TRIM22	8.77807712953536	8.73131903102506	8.91288933622996	8.99717948093762	8.56605403817109	8.70043971814109	6.71424551766612	7.78135971352466	7.08746284125034	10.4210128557792	8.66888498426625	8.44708322620965	8.97154355395077	8.4594316186373	8.51569983828404	8.79441586635011	8.86727873970966	8.73809225962049
TRIM23	6.65821148275179	6.33985000288462	6.62935662007961	6.58496250072116	6.96578428466209	6.84549005094437	5.83289001416474	5.88264304936184	6.12928301694497	6.5077946401987	6.58496250072116	6.33985000288462	6.5077946401987	6.18982455888002	6.5077946401987	6.33985000288462	6.59991284218713	6.5077946401987
TRIM24	6.58496250072116	6.35755200461808	6.37503943134692	6.4262647547021	6.4262647547021	6.22881869049588	6.49185309632967	6.64385618977472	6.7279204545632	6.3037807481771	6.4757334309664	6.22881869049588	6.98868468677217	6.70043971814109	6.5077946401987	6.56985560833095	6.70043971814109	6.4262647547021
TRIM25	7.53138146051631	7.60733031374961	7.78790255939143	8.65463602852797	8.37937836707126	8.4262647547021	8	8.24317398347295	8.01122725542325	9.36632221424582	8.2807707701306	8.13442632022093	8.51175265376738	7.84549005094437	7.78135971352466	8.31288295528435	8.2240016741981	8.16490692667569
TRIM26	6.78135971352466	6.7279204545632	6.8703647195834	6.2667865406949	6.65821148275179	6.4093909361377	6.8073549220576	7.12928301694497	6.8703647195834	7	6.94251450533924	6.98868468677217	7.21916852046216	6.8073549220576	6.49185309632967	6.64385618977472	6.61470984411521	6.71424551766612
TRIM27	7.07681559705083	7.08746284125034	7.02236781302845	7.25738784269265	7.06608919045777	7.05528243550119	6.91886323727459	6.65821148275179	6.85798099512757	7.36632221424582	6.96578428466209	7.06608919045777	7.21916852046216	7.02236781302845	7.27612440527424	7	6.84549005094437	6.98868468677217
TRIM28	6.04439411935845	5.88264304936184	5.83289001416474	5.35755200461808	6.06608919045777	5.6724253419715	6.68650052718322	6.61470984411521	6.53915881110803	5.08746284125034	5.6724253419715	5.7279204545632	5.88264304936184	5.83289001416474	6.02236781302845	5.7279204545632	5.4594316186373	5.08746284125034
TRIM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
TRIM3	1.58496250072116	1	2.58496250072116	2.8073549220576	2.32192809488736	2.8073549220576	2	2	0	3	1	0	3.16992500144231	2	3.16992500144231	3	2	2.32192809488736
TRIM31	0	1.58496250072116	0	0	0	0	0	0	0	1	0	0	0	1.58496250072116	1	0	0	0
TRIM32	5.04439411935845	4.32192809488736	4.4594316186373	5.32192809488736	5.20945336562895	5.28540221886225	5.39231742277876	5.52356195605701	5.39231742277876	4.58496250072116	4.70043971814109	4.70043971814109	4.8073549220576	5.32192809488736	5	4.85798099512757	4.39231742277876	4.4594316186373
